            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2457482.500000000, A.D. 2016-Apr-04 00:00:00.0000,  3.510359263819158E+07, -2.559561512075628E+08, -2.206576215868126E+07,  2.012560793244166E+01,  8.175957568652636E-03,  3.179845246917447E+00,  8.649073946179032E+02,  2.592927137748771E+08,  2.445972112642669E+00,
2457483.500000000, A.D. 2016-Apr-05 00:00:00.0000,  3.684143222691915E+07, -2.559481777526797E+08, -2.179039963652951E+07,  2.010197961846790E+01,  1.763258530675607E-01,  3.194251230439224E+00,  8.656073900162932E+02,  2.595025671159491E+08,  2.411735016967986E+00,
2457484.500000000, A.D. 2016-Apr-06 00:00:00.0000,  3.857718357467704E+07, -2.559256940416627E+08, -2.151380175381570E+07,  2.007726999652366E+01,  3.440611141579837E-01,  3.208441666642992E+00,  8.662975104936500E+02,  2.597094600301721E+08,  2.377443905485950E+00,
2457485.500000000, A.D. 2016-Apr-07 00:00:00.0000,  4.031075350803030E+07, -2.558887360025646E+08, -2.123598710533424E+07,  2.005148487557122E+01,  5.113793483539930E-01,  3.222417213639526E+00,  8.669777406478670E+02,  2.599133879001105E+08,  2.343099921648613E+00,
2457486.500000000, A.D. 2016-Apr-08 00:00:00.0000,  4.204204935168690E+07, -2.558373397684734E+08, -2.095697422940141E+07,  2.002462997783164E+01,  6.782782015942483E-01,  3.236178520661646E+00,  8.676480654037609E+02,  2.601143462063382E+08,  2.308704190897751E+00,
2457487.500000000, A.D. 2016-Apr-09 00:00:00.0000,  4.377097892103178E+07, -2.557715416742870E+08, -2.067678160862738E+07,  1.999671093948092E+01,  8.447553560475494E-01,  3.249726227953078E+00,  8.683084700080208E+02,  2.603123305259238E+08,  2.274257821628317E+00,
2457488.500000000, A.D. 2016-Apr-10 00:00:00.0000,  4.549745051473001E+07, -2.556913782536753E+08, -2.039542767069791E+07,  1.996773331154934E+01,  1.010808527996073E+00,  3.263060966645388E+00,  8.689589400244313E+02,  2.605073365309988E+08,  2.239761906129403E+00,
2457489.500000000, A.D. 2016-Apr-11 00:00:00.0000,  4.722137290741537E+07, -2.555968862362200E+08, -2.011293078916721E+07,  1.993770256098830E+01,  1.176435465859658E+00,  3.276183358631394E+00,  8.695994613293583E+02,  2.606993599874043E+08,  2.205217521442994E+00,
2457490.500000000, A.D. 2016-Apr-12 00:00:00.0000,  4.894265534247613E+07, -2.554881025447156E+08, -1.982930928426151E+07,  1.990662407184841E+01,  1.341633948402475E+00,  3.289094016443526E+00,  8.702300201074629E+02,  2.608883967534057E+08,  2.170625730097086E+00,
2457491.500000000, A.D. 2016-Apr-13 00:00:00.0000,  5.066120752494538E+07, -2.553650642926191E+08, -1.954458142369261E+07,  1.987450314650617E+01,  1.506401783137244E+00,  3.301793543144020E+00,  8.708506028476070E+02,  2.610744427784658E+08,  2.135987580691549E+00,
2457492.500000000, A.D. 2016-Apr-14 00:00:00.0000,  5.237693961449713E+07, -2.552278087816277E+08, -1.925876542348023E+07,  1.984134500687953E+01,  1.670736804917377E+00,  3.314282532231641E+00,  8.714611963389050E+02,  2.612574941020609E+08,  2.101304108336909E+00,
2457493.500000000, A.D. 2016-Apr-15 00:00:00.0000,  5.408976221854527E+07, -2.550763734993712E+08, -1.897187944878174E+07,  1.980715479558654E+01,  1.834636874690171E+00,  3.326561567566818E+00,  8.720617876668852E+02,  2.614375468525295E+08,  2.066576334962845E+00,
2457494.500000000, A.D. 2016-Apr-16 00:00:00.0000,  5.579958638543908E+07, -2.549107961172076E+08, -1.868394161472742E+07,  1.977193757701690E+01,  1.998099878372591E+00,  3.338631223314811E+00,  8.726523642097208E+02,  2.616145972459434E+08,  2.031805269525468E+00,
2457495.500000000, A.D. 2016-Apr-17 00:00:00.0000,  5.750632359774696E+07, -2.547311144881103E+08, -1.839496998726010E+07,  1.973569833830307E+01,  2.161123725811154E+00,  3.350492063904909E+00,  8.732329136345140E+02,  2.617886415849926E+08,  1.996991908144292E+00,
2457496.500000000, A.D. 2016-Apr-18 00:00:00.0000,  5.920988576561978E+07, -2.545373666446442E+08, -1.810498258397746E+07,  1.969844199019187E+01,  2.323706349789306E+00,  3.362144644002553E+00,  8.738034238936095E+02,  2.619596762578811E+08,  1.962137234200360E+00,
2457497.500000000, A.D. 2016-Apr-19 00:00:00.0000,  6.091018522022548E+07, -2.543295907970258E+08, -1.781399737497661E+07,  1.966017336782583E+01,  2.485845705054571E+00,  3.373589508491216E+00,  8.743638832209371E+02,  2.621276977372296E+08,  1.927242218420022E+00,
2457498.500000000, A.D. 2016-Apr-20 00:00:00.0000,  6.260713470724788E+07, -2.541078253312676E+08, -1.752203228369974E+07,  1.962089723145032E+01,  2.647539767344630E+00,  3.384827192460807E+00,  8.749142801283754E+02,  2.622927025789862E+08,  1.892307818964099E+00,
2457499.500000000, A.D. 2016-Apr-21 00:00:00.0000,  6.430064738044401E+07, -2.538721088074072E+08, -1.722910518778060E+07,  1.958061826706227E+01,  2.808786532400470E+00,  3.395858221200169E+00,  8.754546034021470E+02,  2.624546874213448E+08,  1.857334981534065E+00,
2457500.500000000, A.D. 2016-Apr-22 00:00:00.0000,  6.599063679525547E+07, -2.536224799578220E+08, -1.693523391989166E+07,  1.953934108701771E+01,  2.969584014960709E+00,  3.406683110191539E+00,  8.759848420992448E+02,  2.626136489836744E+08,  1.822324639502150E+00,
2457501.500000000, A.D. 2016-Apr-23 00:00:00.0000,  6.767701690247105E+07, -2.533589776856321E+08, -1.664043626859149E+07,  1.949707023061114E+01,  3.129930247735801E+00,  3.417302365105649E+00,  8.765049855439004E+02,  2.627695840654604E+08,  1.787277714067592E+00,
2457502.500000000, A.D. 2016-Apr-24 00:00:00.0000,  6.935970204193865E+07, -2.530816410631927E+08, -1.634472997917281E+07,  1.945381016463861E+01,  3.289823280364198E+00,  3.427716481796518E+00,  8.770150233241021E+02,  2.629224895452599E+08,  1.752195114438379E+00,
2457503.500000000, A.D. 2016-Apr-25 00:00:00.0000,  7.103860693632540E+07, -2.527905093306770E+08, -1.604813275451076E+07,  1.940956528395246E+01,  3.449261178354162E+00,  3.437925946295449E+00,  8.775149452881680E+02,  2.630723623796754E+08,  1.717077738035850E+00,
2457504.500000000, A.D. 2016-Apr-26 00:00:00.0000,  7.271364668492557E+07, -2.524856218947510E+08, -1.575066225591202E+07,  1.936433991201379E+01,  3.608242022015594E+00,  3.447931234804035E+00,  8.780047415413799E+02,  2.632191996023450E+08,  1.681926470718744E+00,
2457505.500000000, A.D. 2016-Apr-27 00:00:00.0000,  7.438473675751634E+07, -2.521670183273412E+08, -1.545233610396439E+07,  1.931813830144640E+01,  3.766763905386386E+00,  3.457732813686131E+00,  8.784844024426875E+02,  2.633629983229545E+08,  1.646742187022951E+00,
2457506.500000000, A.D. 2016-Apr-28 00:00:00.0000,  7.605179298826143E+07, -2.518347383644950E+08, -1.515317187938714E+07,  1.927096463459447E+01,  3.924824935157368E+00,  3.467331139458944E+00,  8.789539186014781E+02,  2.635037557262691E+08,  1.611525750413348E+00,
2457507.500000000, A.D. 2016-Apr-29 00:00:00.0000,  7.771473156966330E+07, -2.514888219053335E+08, -1.485318712388211E+07,  1.922282302408490E+01,  4.082423229599417E+00,  3.476726658783357E+00,  8.794132808744259E+02,  2.636414690711885E+08,  1.576278013544468E+00,
2457508.500000000, A.D. 2016-Apr-30 00:00:00.0000,  7.937346904656394E+07, -2.511293090110978E+08, -1.455239934098594E+07,  1.917371751339465E+01,  4.239556917495649E+00,  3.485919808453732E+00,  8.798624803624136E+02,  2.637761356898247E+08,  1.540999818527167E+00,
2457509.500000000, A.D. 2016-May-01 00:00:00.0000,  8.102792231019507E+07, -2.507562399042858E+08, -1.425082599692264E+07,  1.912365207742272E+01,  4.396224137080866E+00,  3.494911015387340E+00,  8.803015084075328E+02,  2.639077529866019E+08,  1.505691997199140E+00,
2457510.500000000, A.D. 2016-May-02 00:00:00.0000,  8.267800859227785E+07, -2.503696549678815E+08, -1.394848452145784E+07,  1.907263062306610E+01,  4.552423034990249E+00,  3.503700696613659E+00,  8.807303565901622E+02,  2.640363184373812E+08,  1.470355371397104E+00,
2457511.500000000, A.D. 2016-May-03 00:00:00.0000,  8.432364545917246E+07, -2.499695947446747E+08, -1.364539230875330E+07,  1.902065698979917E+01,  4.708151765218213E+00,  3.512289259263610E+00,  8.811490167261254E+02,  2.641618295886082E+08,  1.434990753229582E+00,
2457512.500000000, A.D. 2016-May-04 00:00:00.0000,  8.596475080607797E+07, -2.495560999366688E+08, -1.334156671822257E+07,  1.896773495025536E+01,  4.863408488088396E+00,  3.520677100558933E+00,  8.815574808639262E+02,  2.642842840564844E+08,  1.399598945349036E+00,
2457513.500000000, A.D. 2016-May-05 00:00:00.0000,  8.760124285128249E+07, -2.491292114045788E+08, -1.303702507538787E+07,  1.891386821081052E+01,  5.018191369235282E+00,  3.528864607801772E+00,  8.819557412820615E+02,  2.644036795261613E+08,  1.364180741222497E+00,
2457514.500000000, A.D. 2016-May-06 00:00:00.0000,  8.923304013046363E+07, -2.486889701674156E+08, -1.273178467273729E+07,  1.885906041216751E+01,  5.172498578597908E+00,  3.536852158364538E+00,  8.823437904864142E+02,  2.645200137509591E+08,  1.328736925400106E+00,
2457515.500000000, A.D. 2016-May-07 00:00:00.0000,  9.086006149103972E+07, -2.482354174021572E+08, -1.242586277058323E+07,  1.880331512993997E+01,  5.326328289425419E+00,  3.544640119680208E+00,  8.827216212077207E+02,  2.646332845516075E+08,  1.293268273781012E+00,
2457516.500000000, A.D. 2016-May-08 00:00:00.0000,  9.248222608657134E+07, -2.477685944435053E+08, -1.211927659792174E+07,  1.874663587523740E+01,  5.479678677293832E+00,  3.552228849232823E+00,  8.830892263991167E+02,  2.647434898155096E+08,  1.257775553877727E+00,
2457517.500000000, A.D. 2016-May-09 00:00:00.0000,  9.409945337121327E+07, -2.472885427837267E+08, -1.181204335329227E+07,  1.868902609524702E+01,  5.632547919135837E+00,  3.559618694548706E+00,  8.834465992337567E+02,  2.648506274960288E+08,  1.222259525075609E+00,
2457518.500000000, A.D. 2016-May-10 00:00:00.0000,  9.571166309421681E+07, -2.467953040725766E+08, -1.150418020563844E+07,  1.863048917381682E+01,  5.784934192280433E+00,  3.566809993187760E+00,  8.837937331025101E+02,  2.649546956117974E+08,  1.186720938891751E+00,
2457519.500000000, A.D. 2016-May-11 00:00:00.0000,  9.731877529448237E+07, -2.462889201173065E+08, -1.119570429516967E+07,  1.857102843203415E+01,  5.936835673504618E+00,  3.573803072735553E+00,  8.841306216117293E+02,  2.650556922460483E+08,  1.151160539229103E+00,
2457520.500000000, A.D. 2016-May-12 00:00:00.0000,  9.892071029516181E+07, -2.457694328827518E+08, -1.088663273422301E+07,  1.851064712880483E+01,  6.088250538095146E+00,  3.580598250795528E+00,  8.844572585810923E+02,  2.651536155459673E+08,  1.115579062629176E+00,
2457521.500000000, A.D. 2016-May-13 00:00:00.0000,  1.005173886983110E+08, -2.452368844915009E+08, -1.057698260812618E+07,  1.844934846142750E+01,  6.239176958920674E+00,  3.587195834981873E+00,  8.847736380415176E+02,  2.652484637220689E+08,  1.079977238520951E+00,
2457522.500000000, A.D. 2016-May-14 00:00:00.0000,  1.021087313795915E+08, -2.446913172241441E+08, -1.026677097606072E+07,  1.838713556616751E+01,  6.389613105513834E+00,  3.593596122912631E+00,  8.850797542331491E+02,  2.653402350475917E+08,  1.044355789467781E+00,
2457523.500000000, A.D. 2016-May-15 00:00:00.0000,  1.036946594830223E+08, -2.441327735196008E+08, -9.956014871926099E+06,  1.832401151882647E+01,  6.539557143162362E+00,  3.599799402203299E+00,  8.853756016034125E+02,  2.654289278579157E+08,  1.008715431411382E+00,
2457524.500000000, A.D. 2016-May-16 00:00:00.0000,  1.052750944157799E+08, -2.435612959755253E+08, -9.644731305204123E+06,  1.825997933531010E+01,  6.689007232009569E+00,  3.605805950460745E+00,  8.856611748051433E+02,  2.655145405500015E+08,  9.730568739134392E-01,
2457525.500000000, A.D. 2016-May-17 00:00:00.0000,  1.068499578430478E+08, -2.429769273487901E+08, -9.332937261823937E+06,  1.819504197219248E+01,  6.837961526162955E+00,  3.611616035277491E+00,  8.859364686947807E+02,  2.655970715818483E+08,  9.373808203949557E-01,
2457526.500000000, A.D. 2016-May-18 00:00:00.0000,  1.084191716829148E+08, -2.423797105560451E+08, -9.020649705027536E+06,  1.812920232727762E+01,  6.986418172811129E+00,  3.617229914226316E+00,  8.862014783306334E+02,  2.656765194719743E+08,  9.016879683732999E-01,
2457527.500000000, A.D. 2016-May-19 00:00:00.0000,  1.099826581013212E+08, -2.417696886743536E+08, -8.707885576235622E+06,  1.806246324015803E+01,  7.134375311348364E+00,  3.622647834855115E+00,  8.864561989712123E+02,  2.657528827989168E+08,  8.659790096971880E-01,
2457528.500000000, A.D. 2016-May-20 00:00:00.0000,  1.115403395070532E+08, -2.411469049419034E+08, -8.394661795914039E+06,  1.799482749276999E+01,  7.281831072506503E+00,  3.627870034682112E+00,  8.867006260736288E+02,  2.658261602007520E+08,  8.302546307795036E-01,
2457529.500000000, A.D. 2016-May-21 00:00:00.0000,  1.130921385467856E+08, -2.405114027587922E+08, -8.080995264440477E+06,  1.792629780994610E+01,  7.428783577493320E+00,  3.632896741191204E+00,  8.869347552920631E+02,  2.658963503746361E+08,  7.945155128287561E-01,
2457530.500000000, A.D. 2016-May-22 00:00:00.0000,  1.146379781001716E+08, -2.398632256878876E+08, -7.766902862971693E+06,  1.785687685996450E+01,  7.575230937137919E+00,  3.637728171827608E+00,  8.871585824762968E+02,  2.659634520763648E+08,  7.587623320781172E-01,
2457531.500000000, A.D. 2016-May-23 00:00:00.0000,  1.161777812749800E+08, -2.392024174557605E+08, -7.452401454310954E+06,  1.778656725509529E+01,  7.721171251041676E+00,  3.642364533993626E+00,  8.873721036703122E+02,  2.660274641199537E+08,  7.229957600133436E-01,
2457532.500000000, A.D. 2016-May-24 00:00:00.0000,  1.177114714022800E+08, -2.385290219536917E+08, -7.137507883776054E+06,  1.771537155214401E+01,  7.866602606735096E+00,  3.646806025044599E+00,  8.875753151109556E+02,  2.660883853772379E+08,  6.872164635990335E-01,
2457533.500000000, A.D. 2016-May-25 00:00:00.0000,  1.192389720316721E+08, -2.378430832387508E+08, -6.822238980067357E+06,  1.764329225299206E+01,  8.011523078839915E+00,  3.651052832284943E+00,  8.877682132266684E+02,  2.661462147774910E+08,  6.514251055033414E-01,
2457534.500000000, A.D. 2016-May-26 00:00:00.0000,  1.207602069265660E+08, -2.371446455349482E+08, -6.506611556136534E+06,  1.757033180513456E+01,  8.155930728236051E+00,  3.655105132964295E+00,  8.879507946362803E+02,  2.662009513070637E+08,  6.156223443216318E-01,
2457535.500000000, A.D. 2016-May-27 00:00:00.0000,  1.222751000595047E+08, -2.364337532344572E+08, -6.190642410055324E+06,  1.749649260221542E+01,  8.299823601233086E+00,  3.658963094273676E+00,  8.881230561478671E+02,  2.662525940090411E+08,  5.798088347989118E-01,
2457536.500000000, A.D. 2016-May-28 00:00:00.0000,  1.237835756075351E+08, -2.357104508989095E+08, -5.874348325884923E+06,  1.742177698455993E+01,  8.443199728745943E+00,  3.662626873341682E+00,  8.882849947576739E+02,  2.663011419829201E+08,  5.439852280512082E-01,
2457537.500000000, A.D. 2016-May-29 00:00:00.0000,  1.252855579476235E+08, -2.349747832607601E+08, -5.557746074545383E+06,  1.734618723970510E+01,  8.586057125474197E+00,  3.666096617230608E+00,  8.884366076491001E+02,  2.663465943843053E+08,  5.081521717863368E-01,
2457538.500000000, A.D. 2016-May-30 00:00:00.0000,  1.267809716521184E+08, -2.342267952247242E+08, -5.240852414685577E+06,  1.726972560292774E+01,  8.728393789084880E+00,  3.669372462932526E+00,  8.885778921917502E+02,  2.663889504246237E+08,  4.723103105238098E-01,
2457539.500000000, A.D. 2016-May-31 00:00:00.0000,  1.282697414842573E+08, -2.334665318692833E+08, -4.923684093553483E+06,  1.719239425777084E+01,  8.870207699398181E+00,  3.672454537365215E+00,  8.887088459405446E+02,  2.664282093708592E+08,  4.364602858145482E-01,
2457540.500000000, A.D. 2016-Jun-01 00:00:00.0000,  1.297517923937197E+08, -2.326940384482630E+08, -4.606257847866774E+06,  1.711419533656846E+01,  9.011496817575654E+00,  3.675342957367910E+00,  8.888294666348984E+02,  2.664643705453052E+08,  4.006027364604902E-01,
2457541.500000000, A.D. 2016-Jun-02 00:00:00.0000,  1.312270495122258E+08, -2.319093603924795E+08, -4.288590404683635E+06,  1.703513092096936E+01,  9.152259085310668E+00,  3.678037829696865E+00,  8.889397521979578E+02,  2.664974333253367E+08,  3.647382987342846E-01,
2457542.500000000, A.D. 2016-Jun-03 00:00:00.0000,  1.326954381491791E+08, -2.311125433114570E+08, -3.970698482274413E+06,  1.695520304246010E+01,  9.292492424020509E+00,  3.680539251020614E+00,  8.890397007359054E+02,  2.665273971432015E+08,  3.288676065996968E-01,
2457543.500000000, A.D. 2016-Jun-04 00:00:00.0000,  1.341568837873555E+08, -2.303036329952141E+08, -3.652598790993139E+06,  1.687441368288783E+01,  9.432194734039751E+00,  3.682847307914908E+00,  8.891293105373251E+02,  2.665542614858300E+08,  2.929912919329225E-01,
2457544.500000000, A.D. 2016-Jun-05 00:00:00.0000,  1.356113120786368E+08, -2.294826754161202E+08, -3.334308034150034E+06,  1.679276477498368E+01,  9.571363893814606E+00,  3.684962076857291E+00,  8.892085800726333E+02,  2.665780258946645E+08,  2.571099847453300E-01,
2457545.500000000, A.D. 2016-Jun-06 00:00:00.0000,  1.370586488397900E+08, -2.286497167308217E+08, -3.015842908883974E+06,  1.671025820288721E+01,  9.709997759097648E+00,  3.686883624221227E+00,  8.892775079935728E+02,  2.665986899655079E+08,  2.212243134082544E-01,
2457546.500000000, A.D. 2016-Jun-07 00:00:00.0000,  1.384988200482916E+08, -2.278048032822373E+08, -2.697220107035965E+06,  1.662689580267284E+01,  9.848094162142610E+00,  3.688612006269724E+00,  8.893360931327749E+02,  2.666162533483915E+08,  1.853349048803088E-01,
2457547.500000000, A.D. 2016-Jun-08 00:00:00.0000,  1.399317518381972E+08, -2.269479816016226E+08, -2.378456316022933E+06,  1.654267936287907E+01,  9.985650910897496E+00,  3.690147269148435E+00,  8.893843345033821E+02,  2.666307157474631E+08,  1.494423849390550E-01,
2457548.500000000, A.D. 2016-Jun-09 00:00:00.0000,  1.413573704960580E+08, -2.260792984107065E+08, -2.059568219712093E+06,  1.645761062504229E+01,  1.012266578820660E+01,  3.691489448878045E+00,  8.894222312987458E+02,  2.666420769208956E+08,  1.135473784087900E-01,
2457549.500000000, A.D. 2016-Jun-10 00:00:00.0000,  1.427756024568830E+08, -2.251988006238931E+08, -1.740572499296203E+06,  1.637169128423445E+01,  1.025913655099428E+01,  3.692638571346119E+00,  8.894497828921816E+02,  2.666503366808134E+08,  7.765050940729992E-02,
2457550.500000000, A.D. 2016-Jun-11 00:00:00.0000,  1.441863743001474E+08, -2.243065353505366E+08, -1.421485834169388E+06,  1.628492298960856E+01,  1.039506092946602E+01,  3.693594652298056E+00,  8.894669888368014E+02,  2.666554948932433E+08,  4.175240158307476E-02,
2457551.500000000, A.D. 2016-Jun-12 00:00:00.0000,  1.455896127458495E+08, -2.234025498972853E+08, -1.102324902803913E+06,  1.619730734495140E+01,  1.053043662630247E+01,  3.694357697327380E+00,  8.894738488654161E+02,  2.666575514780836E+08,  5.853678363723864E-03,
2457552.500000000, A.D. 2016-Jun-13 00:00:00.0000,  1.469852446506152E+08, -2.224868917704933E+08, -7.831063836275935E+05,  1.610884590924583E+01,  1.066526131586034E+01,  3.694927701865441E+00,  8.894703628905047E+02,  2.666565064090964E+08, -3.004503679490082E-02,
2457553.500000000, A.D. 2016-Jun-14 00:00:00.0000,  1.483731970038518E+08, -2.215596086787028E+08, -4.638469559025019E+05,  1.601954019724502E+01,  1.079953264337161E+01,  3.695304651169903E+00,  8.894565310042617E+02,  2.666523597139208E+08, -6.594312015005395E-02,
2457554.500000000, A.D. 2016-Jun-15 00:00:00.0000,  1.497533969239512E+08, -2.206207485351950E+08, -1.445633006042987E+05,  1.592939168005996E+01,  1.093324822415293E+01,  3.695488520312710E+00,  8.894323534787160E+02,  2.666451114741091E+08, -1.018399474129643E-01,
2457555.500000000, A.D. 2016-Jun-16 00:00:00.0000,  1.511257716545458E+08, -2.196703594606077E+08,  1.747278986970782E+05,  1.583840178575479E+01,  1.106640564282544E+01,  3.695479274168594E+00,  8.893978307659261E+02,  2.666347618251849E+08, -1.377348934917083E-01,
2457556.500000000, A.D. 2016-Jun-17 00:00:00.0000,  1.524902485608150E+08, -2.187084897856216E+08,  4.940099549559057E+05,  1.574657189996487E+01,  1.119900245254820E+01,  3.695276867402183E+00,  8.893529634982475E+02,  2.666213109567239E+08, -1.736273322300220E-01,
2457557.500000000, A.D. 2016-Jun-18 00:00:00.0000,  1.538467551258468E+08, -2.177351880537102E+08,  8.132661767680347E+05,  1.565390336652140E+01,  1.133103617427177E+01,  3.694881244456425E+00,  8.892977524886791E+02,  2.666047591124567E+08, -2.095166361554611E-01,
2457558.500000000, A.D. 2016-Jun-19 00:00:00.0000,  1.551952189470531E+08, -2.167505030239545E+08,  1.132479867487103E+06,  1.556039748809070E+01,  1.146250429601931E+01,  3.694292339542050E+00,  8.892321987312744E+02,  2.665851065903932E+08, -2.454021762378042E-01,
2457559.500000000, A.D. 2016-Jun-20 00:00:00.0000,  1.565355677326413E+08, -2.157544836739175E+08,  1.451634324340388E+06,  1.546605552681782E+01,  1.159340427219993E+01,  3.693510076629355E+00,  8.891563034016252E+02,  2.665623537429670E+08, -2.812833216661531E-01,
2457560.500000000, A.D. 2016-Jun-21 00:00:00.0000,  1.578677292981404E+08, -2.147471792025768E+08,  1.770712837543443E+06,  1.537087870497018E+01,  1.172373352296396E+01,  3.692534369443603E+00,  8.890700678574027E+02,  2.665365009771975E+08, -3.171594396543992E-01,
2457561.500000000, A.D. 2016-Jun-22 00:00:00.0000,  1.591916315629837E+08, -2.137286390333109E+08,  2.089698689415231E+06,  1.527486820556722E+01,  1.185348943360434E+01,  3.691365121465657E+00,  8.889734936389508E+02,  2.665075487548684E+08, -3.530298952854616E-01,
2457562.500000000, A.D. 2016-Jun-23 00:00:00.0000,  1.605072025471434E+08, -2.126989128169343E+08,  2.408575153493136E+06,  1.517802517298312E+01,  1.198266935400725E+01,  3.690002225939349E+00,  8.888665824699165E+02,  2.664754975927159E+08, -3.888940514041337E-01,
2457563.500000000, A.D. 2016-Jun-24 00:00:00.0000,  1.618143703678166E+08, -2.116580504347798E+08,  2.727325493649021E+06,  1.508035071350107E+01,  1.211127059815122E+01,  3.688445565887513E+00,  8.887493362579037E+02,  2.664403480626255E+08, -4.247512685704239E-01,
2457564.500000000, A.D. 2016-Jun-25 00:00:00.0000,  1.631130632361555E+08, -2.106061020018196E+08,  3.045932963207364E+06,  1.498184589580127E+01,  1.223929044364695E+01,  3.686695014137736E+00,  8.886217570951299E+02,  2.664021007918279E+08, -4.606009050786971E-01,
2457565.500000000, A.D. 2016-Jun-26 00:00:00.0000,  1.644032094540361E+08, -2.095431178698277E+08,  3.364380804065689E+06,  1.488251175135370E+01,  1.236672613129781E+01,  3.684750433358852E+00,  8.884838472590685E+02,  2.663607564630927E+08, -4.964423170461149E-01,
2457566.500000000, A.D. 2016-Jun-27 00:00:00.0000,  1.656847374108573E+08, -2.084691486305787E+08,  3.682652245819017E+06,  1.478234927470763E+01,  1.249357486465596E+01,  3.682611676106986E+00,  8.883356092130564E+02,  2.663163158149096E+08, -5.322748585585709E-01,
2457567.500000000, A.D. 2016-Jun-28 00:00:00.0000,  1.669575755803580E+08, -2.073842451190865E+08,  4.000730504888117E+06,  1.468135942365770E+01,  1.261983380953716E+01,  3.680278584879890E+00,  8.881770456068529E+02,  2.662687796416565E+08, -5.680978818621446E-01,
2457568.500000000, A.D. 2016-Jun-29 00:00:00.0000,  1.682216525174454E+08, -2.062884584168894E+08,  4.318598783653215E+06,  1.457954311930181E+01,  1.274550009344085E+01,  3.677750992173978E+00,  8.880081592771411E+02,  2.662181487937496E+08, -6.039107375549571E-01,
2457569.500000000, A.D. 2016-Jun-30 00:00:00.0000,  1.694768968550231E+08, -2.051818398553897E+08,  4.636240269592166E+06,  1.447690124600303E+01,  1.287057080484410E+01,  3.675028720540329E+00,  8.878289532479778E+02,  2.661644241777783E+08, -6.397127747544529E-01,
2457570.500000000, A.D. 2016-Jul-01 00:00:00.0000,  1.707232373008140E+08, -2.040644410192621E+08,  4.953638134423301E+06,  1.437343465131003E+01,  1.299504299232160E+01,  3.672111582630823E+00,  8.876394307312065E+02,  2.661076067566291E+08, -6.755033411760467E-01,
2457571.500000000, A.D. 2016-Jul-02 00:00:00.0000,  1.719606026341757E+08, -2.029363137499464E+08,  5.270775533251628E+06,  1.426914414588018E+01,  1.311891366346589E+01,  3.668999381228308E+00,  8.874395951268649E+02,  2.660476975496076E+08, -7.112817830822188E-01,
2457572.500000000, A.D. 2016-Jul-03 00:00:00.0000,  1.731889217029131E+08, -2.017975101492414E+08,  5.587635603716597E+06,  1.416403050349720E+01,  1.324217978363485E+01,  3.665691909254592E+00,  8.872294500236302E+02,  2.659846976325722E+08, -7.470474450690491E-01,
2457573.500000000, A.D. 2016-Jul-04 00:00:00.0000,  1.744081234200980E+08, -2.006480825830142E+08,  5.904201465139538E+06,  1.405809446122090E+01,  1.336483827452512E+01,  3.662188949752808E+00,  8.870089991993528E+02,  2.659186081380940E+08, -7.827996696669172E-01,
2457574.500000000, A.D. 2016-Jul-05 00:00:00.0000,  1.756181367609093E+08, -1.994880836850380E+08,  6.220456217668593E+06,  1.395133671973828E+01,  1.348688601266075E+01,  3.658490275845091E+00,  8.867782466217285E+02,  2.658494302556582E+08, -8.185377967777320E-01,
2457575.500000000, A.D. 2016-Jul-06 00:00:00.0000,  1.768188907595138E+08, -1.983175663609610E+08,  6.536382941418715E+06,  1.384375794392914E+01,  1.360831982785072E+01,  3.654595650668875E+00,  8.865371964491554E+02,  2.657771652319212E+08, -8.542611629756556E-01,
2457576.500000000, A.D. 2016-Jul-07 00:00:00.0000,  1.780103145060040E+08, -1.971365837924084E+08,  6.851964695605919E+06,  1.373535876364000E+01,  1.372913650169740E+01,  3.650504827299113E+00,  8.862858530318015E+02,  2.657018143710305E+08, -8.899691007300713E-01,
2457577.500000000, A.D. 2016-Jul-08 00:00:00.0000,  1.791923371434113E+08, -1.959451894412075E+08,  7.167184517674178E+06,  1.362613977462939E+01,  1.384933276621761E+01,  3.646217548664925E+00,  8.860242209129046E+02,  2.656233790350146E+08, -9.256609376124294E-01,
2457578.500000000, A.D. 2016-Jul-09 00:00:00.0000,  1.803648878648061E+08, -1.947434370537260E+08,  7.482025422415338E+06,  1.351610153962904E+01,  1.396890530261770E+01,  3.641733547469245E+00,  8.857523048302927E+02,  2.655418606442387E+08, -9.613359955455094E-01,
2457579.500000000, A.D. 2016-Jul-10 00:00:00.0000,  1.815278959104919E+08, -1.935313806653094E+08,  7.796470401082352E+06,  1.340524458945821E+01,  1.408785074023698E+01,  3.637052546118461E+00,  8.854701097181104E+02,  2.654572606779220E+08, -9.969935901400167E-01,
2457580.500000000, A.D. 2016-Jul-11 00:00:00.0000,  1.826812905652966E+08, -1.923090746048012E+08,  8.110502420497261E+06,  1.329356942413276E+01,  1.420616565565020E+01,  3.632174256666717E+00,  8.851776407087190E+02,  2.653695806747077E+08, -1.032633030144495E+00,
